deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : -0.00716626, +1mili value : 0
deriv1 : 0, val : -0.00716626, +1mili value : 0
deriv1 : 0, val : -0.00716626, +1mili value : 0
deriv1 : 0, val : -0.00716626, +1mili value : 0
deriv1 : -0.415585, val : 0.000504052, +1mili value : -0.395816
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0.105091
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : -0.278706, val : 0.000504052, +1mili value : -0.265448
deriv1 : -0.0136648, val : 0.00126319, +1mili value : -0.013249
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000484087, +1mili value : 0
deriv1 : 0, val : 0.000484087, +1mili value : 0
deriv1 : 0, val : -0.00492484, +1mili value : 0
deriv1 : 0, val : -0.00492484, +1mili value : 0
deriv1 : 0, val : -0.00492484, +1mili value : 0
deriv1 : 0, val : -0.00492484, +1mili value : 0
deriv1 : 0.0260588, val : 0.000504052, +1mili value : 0.02523
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : -0.0550669, val : 0.000504052, +1mili value : -0.0537512
deriv1 : 0, val : 0.000504052, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.0165653, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.0899113, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.0971027, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : -5.67726e-006
deriv1 : -0.00016104, val : 0.109879, +1mili value : -0.000160359
deriv1 : -0.000343501, val : 0.10987, +1mili value : -0.000311769
deriv1 : -0.00935161, val : 0.109591, +1mili value : -0.0227713
deriv1 : 0, val : 0.0970319, +1mili value : 0
deriv1 : 0, val : 0.0970319, +1mili value : 0.000886837
deriv1 : 0.00707964, val : 0.0973919, +1mili value : 0.00712257
deriv1 : 0.00300114, val : 0.109807, +1mili value : 0.00292953
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.0616689, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : -0.000282838
deriv1 : -0.00309204, val : 0.105563, +1mili value : -0.00303645
deriv1 : -0.00040031, val : 0.105434, +1mili value : -0.000390755
deriv1 : 0, val : 0.105434, +1mili value : -2.30146e-006
deriv1 : -0.000156168, val : 0.105432, +1mili value : -0.000162835
deriv1 : -0.000279223, val : 0.105421, +1mili value : -0.000282599
deriv1 : -0.000316695, val : 0.105408, +1mili value : -0.000315836
deriv1 : -0.000339838, val : 0.105395, +1mili value : -0.000342124
deriv1 : -0.000357264, val : 0.10538, +1mili value : -0.000357092
deriv1 : -0.000352415, val : 0.105365, +1mili value : -0.000352563
deriv1 : -0.000344092, val : 0.105351, +1mili value : -0.000344941
deriv1 : -0.000301464, val : 0.105337, +1mili value : -0.00029968
deriv1 : -0.000230868, val : 0.105326, +1mili value : -0.000229593
deriv1 : -0.000149447, val : 0.105317, +1mili value : -0.000149958
deriv1 : 0, val : 0.105313, +1mili value : 0.00025542
deriv1 : 0.00377237, val : 0.105441, +1mili value : 0.00391984
deriv1 : 0.00274886, val : 0.105627, +1mili value : 0.00260747
deriv1 : 0.000527144, val : 0.10567, +1mili value : 0.000515956
deriv1 : 0.000266063, val : 0.105693, +1mili value : 0.000266135
deriv1 : 0.000152449, val : 0.105703, +1mili value : 0.000152388
deriv1 : 0.000142049, val : 0.105757, +1mili value : 0.000135453
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : -0.000282838
deriv1 : 0, val : 0.126277, +1mili value : 0
deriv1 : 0, val : 0.105441, +1mili value : 0.000503202
deriv1 : 0.00274886, val : 0.105627, +1mili value : 0.00260747
deriv1 : 0.000527144, val : 0.10567, +1mili value : 0.000515956
deriv1 : 0.000266063, val : 0.105693, +1mili value : 0.000266135
deriv1 : 0.000152449, val : 0.105703, +1mili value : 0.000152388
deriv1 : 0.000142049, val : 0.105757, +1mili value : 0.000135453
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : -0.000282838
deriv1 : 0.143021, val : 0.17353, +1mili value : 0.136218
deriv1 : 0, val : 0.174385, +1mili value : 0
deriv1 : 0, val : 0.174385, +1mili value : 0
deriv1 : 0, val : 0.174385, +1mili value : 0
deriv1 : 0, val : 0.174385, +1mili value : 0
deriv1 : 0, val : 0.174385, +1mili value : 0
deriv1 : 0, val : 0.124914, +1mili value : 0
deriv1 : 0, val : 0.109598, +1mili value : 0
deriv1 : 0, val : 0.109598, +1mili value : 0.000249696
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0.00413727, val : 0.10989, +1mili value : 0.00410407
deriv1 : 0, val : 0.109598, +1mili value : 0
deriv1 : 0, val : 0.109598, +1mili value : 0.000249696
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0.0233363, val : 0.0957958, +1mili value : 0.0227787
deriv1 : 0, val : 0.0957958, +1mili value : 0
deriv1 : 0, val : 0.0957958, +1mili value : 0
deriv1 : 0, val : 0.0957958, +1mili value : 0
deriv1 : 0, val : 0.101672, +1mili value : 0
deriv1 : 0, val : 0.101672, +1mili value : 0
deriv1 : 0, val : 0.101672, +1mili value : 0
deriv1 : 0, val : 0.101672, +1mili value : 0
deriv1 : 0.0164372, val : 0.109281, +1mili value : 0.0162797
deriv1 : 0, val : 0.109281, +1mili value : 0.000130706
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : -0.00992333, val : 0.0986683, +1mili value : -0.00973347
deriv1 : 0, val : 0.0986683, +1mili value : 0
deriv1 : 0, val : 0.0986683, +1mili value : 0
deriv1 : 0, val : 0.0986683, +1mili value : 0
deriv1 : 0, val : 0.139019, +1mili value : -0.0124913
deriv1 : -0.00223761, val : 0.128241, +1mili value : -0.00247737
deriv1 : -0.00223761, val : 0.128241, +1mili value : -0.00192349
deriv1 : 0.00532914, val : 0.137613, +1mili value : 0.00529004
deriv1 : 0.0766619, val : 0.10989, +1mili value : 0.0748302
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : -0.00341622, val : 0.100418, +1mili value : -0.0034055
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.109016, +1mili value : 0
deriv1 : 0, val : 0.109016, +1mili value : 0
deriv1 : 0, val : 0.109016, +1mili value : 0
deriv1 : 0, val : 0.109016, +1mili value : 0
deriv1 : 0.376856, val : 0.10989, +1mili value : 0.35893
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : -0.0107047
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0.0283893, val : 0.10989, +1mili value : 0.0270389
deriv1 : 0, val : 0.0938535, +1mili value : 0
deriv1 : 0, val : 0.0938535, +1mili value : 0
deriv1 : 0, val : 0.0881121, +1mili value : 0
deriv1 : 0, val : 0.0881121, +1mili value : 0
deriv1 : 0, val : 0.0881121, +1mili value : 0
deriv1 : 0, val : 0.0881121, +1mili value : 0
deriv1 : 0.104535, val : 0.10989, +1mili value : 0.10121
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0.0772049, val : 0.10989, +1mili value : 0.0753604
deriv1 : 0, val : 0.10989, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : 0.0873719, +1mili value : 0
deriv1 : 0, val : -17.1607, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 80.3416, +1mili value : 0
deriv1 : 0, val : -4.65806, +1mili value : 0
deriv1 : 0, val : -4.65806, +1mili value : 0
deriv1 : 8.6832, val : -46.924, +1mili value : 8.47572
deriv1 : 0, val : -46.924, +1mili value : 0
deriv1 : -79.6629, val : -76.7976, +1mili value : -78.1388
deriv1 : 0, val : -16.3404, +1mili value : 0
deriv1 : 0, val : -16.3404, +1mili value : 0
deriv1 : 0, val : -16.3404, +1mili value : 0
deriv1 : 0, val : -16.3404, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0.1426, val : -19.352, +1mili value : 0.129109
deriv1 : 0, val : -19.352, +1mili value : 0
deriv1 : 0, val : -19.352, +1mili value : 0
deriv1 : 15.3205, val : 11.9619, +1mili value : 14.9545
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : 174.679, val : 11.9619, +1mili value : 169.123
deriv1 : 0, val : 11.9619, +1mili value : 0
deriv1 : -12.5234, val : 11.9619, +1mili value : -12.2242
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.229793, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.10615, +1mili value : 0.00388145
deriv1 : -0.0838834, val : -0.10615, +1mili value : -0.0798932
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : -0.236207, +1mili value : 0
deriv1 : 0, val : -0.236207, +1mili value : 0
deriv1 : -0.108185, val : -0.216601, +1mili value : -0.104744
deriv1 : 0, val : -0.216601, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : -0.0160659, val : 0.251052, +1mili value : -0.0159454
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0.011155
deriv1 : 0, val : 0.281013, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249573, +1mili value : 7.67672e-006
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.269636, +1mili value : 0.000644683
deriv1 : -0.0139331, val : 0.269636, +1mili value : -0.0132707
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 0.248793, +1mili value : 0
deriv1 : 0, val : 0.248793, +1mili value : 0
deriv1 : 0.694037, val : 0.249716, +1mili value : 0.671961
deriv1 : 0, val : 0.249716, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : -45.8685, +1mili value : -1.89332
deriv1 : 40.9172, val : -45.8685, +1mili value : 38.9709
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : -11.5884, +1mili value : 0
deriv1 : 0, val : -11.5884, +1mili value : 0
deriv1 : -76.8297, val : 6.97541, +1mili value : -74.3859
deriv1 : 0, val : 6.97541, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.151719, +1mili value : 5.79853e-005
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0.17349, val : 0.153045, +1mili value : 0.171622
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.16312, +1mili value : 0.000927309
deriv1 : -0.0200399, val : 0.16312, +1mili value : -0.0190866
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.211115, +1mili value : 0
deriv1 : 0, val : 0.211115, +1mili value : 0
deriv1 : -0.0675881, val : 0.152544, +1mili value : -0.0654382
deriv1 : 0, val : 0.152544, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.194636, +1mili value : -0.00327107
deriv1 : 0.0706918, val : 0.194636, +1mili value : 0.0673291
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 0.28468, +1mili value : 0
deriv1 : 0, val : 0.28468, +1mili value : 0
deriv1 : -0.511954, val : 0.265459, +1mili value : -0.49567
deriv1 : 0, val : 0.265459, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -16.6249, +1mili value : -0.795576
deriv1 : 17.1934, val : -16.6249, +1mili value : 16.3755
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : -12.7383, +1mili value : 0
deriv1 : 0, val : -12.7383, +1mili value : 0
deriv1 : -192.487, val : 2.11683, +1mili value : -186.364
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : -1.67651, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 2.11683, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0.25, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : 0, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0598112, +1mili value : 0
deriv1 : 0, val : -0.0598112, +1mili value : 0
deriv1 : 0, val : -0.0598112, +1mili value : 0
deriv1 : -0.000440077, val : -0.0600053, +1mili value : -0.000428963
deriv1 : 0, val : -0.0600129, +1mili value : 2.89915e-006
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : -0.00126516, val : -0.0599702, +1mili value : -0.00123502
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0.00492843, val : -0.0405731, +1mili value : 0.00481067
deriv1 : 0, val : -0.0405731, +1mili value : 4.59803e-005
deriv1 : 0.000128409, val : -0.0386321, +1mili value : 0.000122385
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.04398, +1mili value : 0
deriv1 : 0.000128409, val : -0.0386321, +1mili value : 0.000122385
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0.0702984, val : -0.0457602, +1mili value : 0.0604183
deriv1 : 0.0702984, val : -0.0457602, +1mili value : 0.0669543
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : -0.0600053, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0878074, +1mili value : 0
deriv1 : 0, val : 0.0760127, +1mili value : 0.000169545
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : -0.0489669, val : 0.0808011, +1mili value : -0.0487648
deriv1 : -0.000778562, val : 0.0764794, +1mili value : -0.00076007
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0868461, +1mili value : -0.000164132
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : -9.57449e-006
deriv1 : 0.00612521, val : 0.092266, +1mili value : 0.00597888
deriv1 : 0, val : 0.0944306, +1mili value : -0.0204968
deriv1 : 0, val : 0.0763287, +1mili value : 1.27713e-005
deriv1 : 0.000516367, val : 0.0763749, +1mili value : 0.000531557
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : -9.57449e-006
deriv1 : 0, val : 0.0874116, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : -9.57449e-006
deriv1 : 0.0880288, val : 0.0845589, +1mili value : 0.0756571
deriv1 : 0.0880288, val : 0.0845589, +1mili value : 0.0838414
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : 0.0764578, +1mili value : 0
deriv1 : 0, val : -11.2268, +1mili value : 0
deriv1 : 0, val : -11.2268, +1mili value : 0
deriv1 : 0, val : 10.2292, +1mili value : 0
deriv1 : 0, val : 10.2292, +1mili value : 0
deriv1 : 0, val : 10.2292, +1mili value : 0
deriv1 : 0, val : -0.711676, +1mili value : 0
deriv1 : 0, val : 10.2292, +1mili value : 0
deriv1 : 0, val : 10.2292, +1mili value : 0
deriv1 : 0, val : 10.2292, +1mili value : 0
